year,month,year_month,age,age_lab,sex,n_rnd
2010,05,2010-05,88,88,female,42
2010,05,2010-05,88,88,male,27
2010,05,2010-05,89,89,female,54
2010,05,2010-05,89,89,male,30
2010,05,2010-05,90,90,female,48
2010,05,2010-05,90,90,male,27
2010,05,2010-05,91,91,female,36
2010,05,2010-05,91,91,male,15
2010,05,2010-05,92,92,female,30
2010,05,2010-05,92,92,male,15
2010,05,2010-05,93,93,female,24
2010,05,2010-05,93,93,male,21
2010,05,2010-05,94,94,female,36
2010,05,2010-05,94,94,male,9
2010,05,2010-05,95,95+,female,99
2010,05,2010-05,95,95+,male,45
2010,06,2010-06,0,0,female,15
2010,06,2010-06,0,0,male,15
2010,06,2010-06,1,1,female,0
2010,06,2010-06,2,2,female,6
2010,06,2010-06,2,2,male,0
2010,06,2010-06,3,3,female,6
2010,06,2010-06,3,3,male,0
2010,06,2010-06,6,6,female,0
2010,06,2010-06,6,6,male,0
2010,06,2010-06,13,13,female,0
2010,06,2010-06,14,14,female,6
2010,06,2010-06,17,17,male,6
2010,06,2010-06,18,18,female,0
2010,06,2010-06,18,18,male,0
2010,06,2010-06,19,19,male,0
2010,06,2010-06,20,20,male,6
2010,06,2010-06,21,21,female,0
2010,06,2010-06,21,21,male,0
2010,06,2010-06,22,22,male,6
2010,06,2010-06,25,25,female,0
2010,06,2010-06,26,26,female,0
2010,06,2010-06,26,26,male,6
2010,06,2010-06,27,27,male,0
2010,06,2010-06,28,28,female,0
2010,06,2010-06,28,28,male,0
2010,06,2010-06,29,29,female,0
2010,06,2010-06,29,29,male,0
2010,06,2010-06,30,30,male,6
2010,06,2010-06,31,31,male,0
2010,06,2010-06,32,32,female,0
2010,06,2010-06,32,32,male,0
2010,06,2010-06,33,33,female,6
2010,06,2010-06,34,34,female,0
2010,06,2010-06,34,34,male,0
2010,06,2010-06,35,35,female,0
2010,06,2010-06,35,35,male,0
2010,06,2010-06,36,36,female,6
2010,06,2010-06,36,36,male,6
2010,06,2010-06,37,37,female,0
2010,06,2010-06,37,37,male,6
2010,06,2010-06,38,38,female,0
2010,06,2010-06,38,38,male,0
2010,06,2010-06,39,39,female,6
2010,06,2010-06,39,39,male,0
2010,06,2010-06,40,40,female,0
2010,06,2010-06,40,40,male,6
2010,06,2010-06,41,41,female,0
2010,06,2010-06,41,41,male,6
2010,06,2010-06,42,42,female,0
2010,06,2010-06,42,42,male,6
2010,06,2010-06,43,43,female,6
2010,06,2010-06,43,43,male,0
2010,06,2010-06,44,44,female,0
2010,06,2010-06,44,44,male,6
2010,06,2010-06,45,45,female,0
2010,06,2010-06,45,45,male,9
2010,06,2010-06,46,46,female,0
2010,06,2010-06,46,46,male,9
2010,06,2010-06,47,47,female,0
2010,06,2010-06,47,47,male,6
2010,06,2010-06,48,48,female,9
2010,06,2010-06,48,48,male,6
2010,06,2010-06,49,49,female,9
2010,06,2010-06,49,49,male,6
2010,06,2010-06,50,50,female,6
2010,06,2010-06,50,50,male,6
2010,06,2010-06,51,51,female,6
2010,06,2010-06,51,51,male,6
2010,06,2010-06,52,52,female,6
2010,06,2010-06,52,52,male,6
2010,06,2010-06,53,53,female,9
2010,06,2010-06,53,53,male,9
2010,06,2010-06,54,54,female,6
2010,06,2010-06,54,54,male,12
2010,06,2010-06,55,55,female,6
2010,06,2010-06,55,55,male,12
2010,06,2010-06,56,56,female,12
2010,06,2010-06,56,56,male,9
2010,06,2010-06,57,57,female,0
2010,06,2010-06,57,57,male,9
2010,06,2010-06,58,58,female,6
2010,06,2010-06,58,58,male,12
2010,06,2010-06,59,59,female,9
2010,06,2010-06,59,59,male,15
2010,06,2010-06,60,60,female,9
2010,06,2010-06,60,60,male,9
2010,06,2010-06,61,61,female,9
2010,06,2010-06,61,61,male,15
2010,06,2010-06,62,62,female,12
2010,06,2010-06,62,62,male,18
2010,06,2010-06,63,63,female,18
2010,06,2010-06,63,63,male,18
2010,06,2010-06,64,64,female,15
2010,06,2010-06,64,64,male,18
2010,06,2010-06,65,65,female,9
2010,06,2010-06,65,65,male,15
2010,06,2010-06,66,66,female,18
2010,06,2010-06,66,66,male,15
2010,06,2010-06,67,67,female,12
2010,06,2010-06,67,67,male,24
2010,06,2010-06,68,68,female,18
2010,06,2010-06,68,68,male,21
2010,06,2010-06,69,69,female,12
2010,06,2010-06,69,69,male,27
2010,06,2010-06,70,70,female,18
2010,06,2010-06,70,70,male,18
2010,06,2010-06,71,71,female,21
2010,06,2010-06,71,71,male,18
2010,06,2010-06,72,72,female,15
2010,06,2010-06,72,72,male,24
2010,06,2010-06,73,73,female,24
2010,06,2010-06,73,73,male,24
2010,06,2010-06,74,74,female,24
2010,06,2010-06,74,74,male,27
2010,06,2010-06,75,75,female,21
2010,06,2010-06,75,75,male,33
2010,06,2010-06,76,76,female,15
2010,06,2010-06,76,76,male,33
2010,06,2010-06,77,77,female,27
2010,06,2010-06,77,77,male,36
2010,06,2010-06,78,78,female,30
2010,06,2010-06,78,78,male,27
2010,06,2010-06,79,79,female,21
2010,06,2010-06,79,79,male,36
2010,06,2010-06,80,80,female,33
2010,06,2010-06,80,80,male,39
2010,06,2010-06,81,81,female,27
2010,06,2010-06,81,81,male,48
2010,06,2010-06,82,82,female,30
2010,06,2010-06,82,82,male,48
2010,06,2010-06,83,83,female,45
2010,06,2010-06,83,83,male,51
2010,06,2010-06,84,84,female,39
2010,06,2010-06,84,84,male,51
2010,06,2010-06,85,85,female,42
2010,06,2010-06,85,85,male,51
2010,06,2010-06,86,86,female,66
2010,06,2010-06,86,86,male,48
2010,06,2010-06,87,87,female,42
2010,06,2010-06,87,87,male,33
2010,06,2010-06,88,88,female,51
2010,06,2010-06,88,88,male,33
2010,06,2010-06,89,89,female,57
2010,06,2010-06,89,89,male,27
2010,06,2010-06,90,90,female,51
2010,06,2010-06,90,90,male,24
2010,06,2010-06,91,91,female,39
2010,06,2010-06,91,91,male,27
2010,06,2010-06,92,92,female,33
2010,06,2010-06,92,92,male,15
2010,06,2010-06,93,93,female,42
2010,06,2010-06,93,93,male,21
2010,06,2010-06,94,94,female,33
2010,06,2010-06,94,94,male,9
2010,06,2010-06,95,95+,female,105
2010,06,2010-06,95,95+,male,30
2010,07,2010-07,0,0,female,9
2010,07,2010-07,0,0,male,18
2010,07,2010-07,1,1,female,0
2010,07,2010-07,1,1,male,0
2010,07,2010-07,2,2,female,6
2010,07,2010-07,2,2,male,0
2010,07,2010-07,3,3,male,0
2010,07,2010-07,10,10,female,0
2010,07,2010-07,12,12,female,0
2010,07,2010-07,13,13,male,0
2010,07,2010-07,16,16,male,0
2010,07,2010-07,17,17,female,0
2010,07,2010-07,18,18,female,0
2010,07,2010-07,18,18,male,6
2010,07,2010-07,19,19,male,6
2010,07,2010-07,20,20,female,0
2010,07,2010-07,21,21,male,0
2010,07,2010-07,22,22,female,0
2010,07,2010-07,22,22,male,0
2010,07,2010-07,23,23,male,0
2010,07,2010-07,25,25,male,6
2010,07,2010-07,26,26,male,6
2010,07,2010-07,27,27,female,0
2010,07,2010-07,27,27,male,6
2010,07,2010-07,28,28,male,6
2010,07,2010-07,29,29,female,6
2010,07,2010-07,29,29,male,0
2010,07,2010-07,30,30,female,0
2010,07,2010-07,30,30,male,0
2010,07,2010-07,31,31,female,0
2010,07,2010-07,31,31,male,6
2010,07,2010-07,32,32,male,6
2010,07,2010-07,33,33,female,0
2010,07,2010-07,33,33,male,0
2010,07,2010-07,34,34,female,0
2010,07,2010-07,35,35,female,0
2010,07,2010-07,35,35,male,6
2010,07,2010-07,36,36,female,0
2010,07,2010-07,36,36,male,0
2010,07,2010-07,37,37,female,0
2010,07,2010-07,37,37,male,6
2010,07,2010-07,38,38,female,0
2010,07,2010-07,38,38,male,6
2010,07,2010-07,39,39,female,6
2010,07,2010-07,39,39,male,6
2010,07,2010-07,40,40,female,6
2010,07,2010-07,40,40,male,6
2010,07,2010-07,41,41,male,6
2010,07,2010-07,42,42,female,6
2010,07,2010-07,42,42,male,6
2010,07,2010-07,43,43,female,6
2010,07,2010-07,43,43,male,0
2010,07,2010-07,44,44,female,0
2010,07,2010-07,44,44,male,12
2010,07,2010-07,45,45,female,0
2010,07,2010-07,45,45,male,9
2010,07,2010-07,46,46,female,6
2010,07,2010-07,46,46,male,6
2010,07,2010-07,47,47,female,6
2010,07,2010-07,47,47,male,0
2010,07,2010-07,48,48,female,6
2010,07,2010-07,48,48,male,6
2010,07,2010-07,49,49,female,6
2010,07,2010-07,49,49,male,6
2010,07,2010-07,50,50,female,15
2010,07,2010-07,50,50,male,9
2010,07,2010-07,51,51,female,12
2010,07,2010-07,51,51,male,6
2010,07,2010-07,52,52,female,9
2010,07,2010-07,52,52,male,9
2010,07,2010-07,53,53,female,12
2010,07,2010-07,53,53,male,9
2010,07,2010-07,54,54,female,6
2010,07,2010-07,54,54,male,9
2010,07,2010-07,55,55,female,12
2010,07,2010-07,55,55,male,9
2010,07,2010-07,56,56,female,9
2010,07,2010-07,56,56,male,15
2010,07,2010-07,57,57,female,12
2010,07,2010-07,57,57,male,18
2010,07,2010-07,58,58,female,6
2010,07,2010-07,58,58,male,18
2010,07,2010-07,59,59,female,6
2010,07,2010-07,59,59,male,15
2010,07,2010-07,60,60,female,12
2010,07,2010-07,60,60,male,6
2010,07,2010-07,61,61,female,12
2010,07,2010-07,61,61,male,9
2010,07,2010-07,62,62,female,18
2010,07,2010-07,62,62,male,15
2010,07,2010-07,63,63,female,12
2010,07,2010-07,63,63,male,18
2010,07,2010-07,64,64,female,6
2010,07,2010-07,64,64,male,15
2010,07,2010-07,65,65,female,12
2010,07,2010-07,65,65,male,18
2010,07,2010-07,66,66,female,9
2010,07,2010-07,66,66,male,15
2010,07,2010-07,67,67,female,18
2010,07,2010-07,67,67,male,18
2010,07,2010-07,68,68,female,15
2010,07,2010-07,68,68,male,24
2010,07,2010-07,69,69,female,18
2010,07,2010-07,69,69,male,30
2010,07,2010-07,70,70,female,21
2010,07,2010-07,70,70,male,27
2010,07,2010-07,71,71,female,15
2010,07,2010-07,71,71,male,27
2010,07,2010-07,72,72,female,18
2010,07,2010-07,72,72,male,30
2010,07,2010-07,73,73,female,15
2010,07,2010-07,73,73,male,27
2010,07,2010-07,74,74,female,27
2010,07,2010-07,74,74,male,30
2010,07,2010-07,75,75,female,27
2010,07,2010-07,75,75,male,30
2010,07,2010-07,76,76,female,18
2010,07,2010-07,76,76,male,30
2010,07,2010-07,77,77,female,27
2010,07,2010-07,77,77,male,33
2010,07,2010-07,78,78,female,33
2010,07,2010-07,78,78,male,36
2010,07,2010-07,79,79,female,39
2010,07,2010-07,79,79,male,42
2010,07,2010-07,80,80,female,42
2010,07,2010-07,80,80,male,48
2010,07,2010-07,81,81,female,36
2010,07,2010-07,81,81,male,33
2010,07,2010-07,82,82,female,42
2010,07,2010-07,82,82,male,54
2010,07,2010-07,83,83,female,54
2010,07,2010-07,83,83,male,60
2010,07,2010-07,84,84,female,60
2010,07,2010-07,84,84,male,48
2010,07,2010-07,85,85,female,39
2010,07,2010-07,85,85,male,54
2010,07,2010-07,86,86,female,48
2010,07,2010-07,86,86,male,54
2010,07,2010-07,87,87,female,54
2010,07,2010-07,87,87,male,45
2010,07,2010-07,88,88,female,57
2010,07,2010-07,88,88,male,39
2010,07,2010-07,89,89,female,51
2010,07,2010-07,89,89,male,33
2010,07,2010-07,90,90,female,60
2010,07,2010-07,90,90,male,36
2010,07,2010-07,91,91,female,39
2010,07,2010-07,91,91,male,18
2010,07,2010-07,92,92,female,42
2010,07,2010-07,92,92,male,21
2010,07,2010-07,93,93,female,36
2010,07,2010-07,93,93,male,12
2010,07,2010-07,94,94,female,42
2010,07,2010-07,94,94,male,21
2010,07,2010-07,95,95+,female,108
2010,07,2010-07,95,95+,male,36
2010,08,2010-08,0,0,female,9
2010,08,2010-08,0,0,male,12
2010,08,2010-08,1,1,female,0
2010,08,2010-08,2,2,male,0
2010,08,2010-08,3,3,female,0
2010,08,2010-08,4,4,female,6
2010,08,2010-08,4,4,male,0
2010,08,2010-08,5,5,male,0
2010,08,2010-08,8,8,female,6
2010,08,2010-08,10,10,male,0
2010,08,2010-08,11,11,female,0
2010,08,2010-08,12,12,male,0
2010,08,2010-08,13,13,female,0
2010,08,2010-08,15,15,male,6
2010,08,2010-08,16,16,female,0
2010,08,2010-08,16,16,male,0
2010,08,2010-08,17,17,male,0
2010,08,2010-08,18,18,male,0
2010,08,2010-08,19,19,female,0
2010,08,2010-08,19,19,male,0
2010,08,2010-08,20,20,male,6
2010,08,2010-08,21,21,male,0
2010,08,2010-08,22,22,male,6
2010,08,2010-08,23,23,male,6
2010,08,2010-08,25,25,female,0
2010,08,2010-08,25,25,male,0
2010,08,2010-08,26,26,female,0
2010,08,2010-08,26,26,male,0
2010,08,2010-08,27,27,female,0
2010,08,2010-08,27,27,male,0
2010,08,2010-08,28,28,male,6
2010,08,2010-08,29,29,female,0
2010,08,2010-08,29,29,male,0
2010,08,2010-08,30,30,female,0
2010,08,2010-08,30,30,male,0
2010,08,2010-08,31,31,female,0
2010,08,2010-08,31,31,male,6
2010,08,2010-08,32,32,female,6
2010,08,2010-08,32,32,male,0
2010,08,2010-08,33,33,female,0
2010,08,2010-08,34,34,female,0
2010,08,2010-08,34,34,male,0
2010,08,2010-08,35,35,female,0
2010,08,2010-08,35,35,male,0
2010,08,2010-08,36,36,female,0
2010,08,2010-08,36,36,male,0
2010,08,2010-08,37,37,female,0
2010,08,2010-08,37,37,male,6
2010,08,2010-08,38,38,female,6
2010,08,2010-08,38,38,male,6
2010,08,2010-08,39,39,male,0
2010,08,2010-08,40,40,female,0
2010,08,2010-08,40,40,male,6
2010,08,2010-08,41,41,female,0
2010,08,2010-08,41,41,male,9
2010,08,2010-08,42,42,female,6
2010,08,2010-08,42,42,male,6
2010,08,2010-08,43,43,female,0
2010,08,2010-08,43,43,male,6
2010,08,2010-08,44,44,female,6
2010,08,2010-08,44,44,male,6
2010,08,2010-08,45,45,female,6
2010,08,2010-08,45,45,male,6
2010,08,2010-08,46,46,female,6
2010,08,2010-08,46,46,male,12
2010,08,2010-08,47,47,female,0
2010,08,2010-08,47,47,male,12
2010,08,2010-08,48,48,female,6
2010,08,2010-08,48,48,male,12
2010,08,2010-08,49,49,female,0
2010,08,2010-08,49,49,male,0
2010,08,2010-08,50,50,female,6
2010,08,2010-08,50,50,male,6
2010,08,2010-08,51,51,female,6
2010,08,2010-08,51,51,male,15
2010,08,2010-08,52,52,female,12
2010,08,2010-08,52,52,male,9
2010,08,2010-08,53,53,female,6
2010,08,2010-08,53,53,male,9
2010,08,2010-08,54,54,female,9
2010,08,2010-08,54,54,male,12
2010,08,2010-08,55,55,female,9
2010,08,2010-08,55,55,male,18
2010,08,2010-08,56,56,female,9
2010,08,2010-08,56,56,male,9
2010,08,2010-08,57,57,female,6
2010,08,2010-08,57,57,male,18
2010,08,2010-08,58,58,female,9
2010,08,2010-08,58,58,male,12
2010,08,2010-08,59,59,female,9
2010,08,2010-08,59,59,male,9
2010,08,2010-08,60,60,female,12
2010,08,2010-08,60,60,male,21
2010,08,2010-08,61,61,female,15
2010,08,2010-08,61,61,male,15
2010,08,2010-08,62,62,female,18
2010,08,2010-08,62,62,male,27
2010,08,2010-08,63,63,female,18
2010,08,2010-08,63,63,male,24
2010,08,2010-08,64,64,female,15
2010,08,2010-08,64,64,male,21
2010,08,2010-08,65,65,female,18
2010,08,2010-08,65,65,male,18
2010,08,2010-08,66,66,female,15
2010,08,2010-08,66,66,male,21
2010,08,2010-08,67,67,female,12
2010,08,2010-08,67,67,male,21
2010,08,2010-08,68,68,female,21
2010,08,2010-08,68,68,male,24
2010,08,2010-08,69,69,female,9
2010,08,2010-08,69,69,male,21
2010,08,2010-08,70,70,female,15
2010,08,2010-08,70,70,male,27
2010,08,2010-08,71,71,female,18
2010,08,2010-08,71,71,male,24
2010,08,2010-08,72,72,female,24
2010,08,2010-08,72,72,male,27
2010,08,2010-08,73,73,female,24
2010,08,2010-08,73,73,male,24
2010,08,2010-08,74,74,female,21
2010,08,2010-08,74,74,male,27
2010,08,2010-08,75,75,female,18
2010,08,2010-08,75,75,male,33
2010,08,2010-08,76,76,female,33
2010,08,2010-08,76,76,male,30
2010,08,2010-08,77,77,female,21
2010,08,2010-08,77,77,male,30
2010,08,2010-08,78,78,female,27
2010,08,2010-08,78,78,male,42
2010,08,2010-08,79,79,female,30
2010,08,2010-08,79,79,male,39
2010,08,2010-08,80,80,female,45
2010,08,2010-08,80,80,male,42
2010,08,2010-08,81,81,female,36
2010,08,2010-08,81,81,male,36
2010,08,2010-08,82,82,female,45
2010,08,2010-08,82,82,male,57
2010,08,2010-08,83,83,female,45
2010,08,2010-08,83,83,male,45
2010,08,2010-08,84,84,female,57
2010,08,2010-08,84,84,male,36
2010,08,2010-08,85,85,female,54
2010,08,2010-08,85,85,male,48
2010,08,2010-08,86,86,female,66
2010,08,2010-08,86,86,male,51
2010,08,2010-08,87,87,female,60
2010,08,2010-08,87,87,male,33
2010,08,2010-08,88,88,female,51
2010,08,2010-08,88,88,male,36
2010,08,2010-08,89,89,female,54
2010,08,2010-08,89,89,male,36
2010,08,2010-08,90,90,female,51
2010,08,2010-08,90,90,male,30
2010,08,2010-08,91,91,female,33
2010,08,2010-08,91,91,male,21
2010,08,2010-08,92,92,female,39
2010,08,2010-08,92,92,male,18
2010,08,2010-08,93,93,female,30
2010,08,2010-08,93,93,male,21
2010,08,2010-08,94,94,female,24
2010,08,2010-08,94,94,male,12
2010,08,2010-08,95,95+,female,123
2010,08,2010-08,95,95+,male,36
2010,09,2010-09,0,0,female,9
2010,09,2010-09,0,0,male,21
2010,09,2010-09,1,1,female,6
2010,09,2010-09,1,1,male,0
2010,09,2010-09,3,3,female,0
2010,09,2010-09,3,3,male,6
2010,09,2010-09,7,7,male,0
2010,09,2010-09,10,10,female,0
2010,09,2010-09,15,15,male,6
2010,09,2010-09,16,16,female,0
2010,09,2010-09,16,16,male,0
2010,09,2010-09,17,17,female,0
2010,09,2010-09,18,18,female,6
2010,09,2010-09,18,18,male,6
2010,09,2010-09,19,19,female,0
2010,09,2010-09,20,20,female,0
2010,09,2010-09,20,20,male,0
2010,09,2010-09,21,21,female,6
2010,09,2010-09,21,21,male,0
2010,09,2010-09,22,22,male,6
2010,09,2010-09,23,23,female,0
2010,09,2010-09,23,23,male,6
2010,09,2010-09,24,24,female,0
2010,09,2010-09,24,24,male,0
2010,09,2010-09,25,25,female,0
2010,09,2010-09,26,26,female,0
2010,09,2010-09,26,26,male,6
2010,09,2010-09,27,27,female,0
2010,09,2010-09,28,28,female,0
2010,09,2010-09,29,29,male,0
2010,09,2010-09,30,30,female,0
2010,09,2010-09,30,30,male,6
2010,09,2010-09,31,31,male,0
2010,09,2010-09,32,32,female,0
2010,09,2010-09,32,32,male,0
2010,09,2010-09,33,33,female,0
2010,09,2010-09,33,33,male,0
2010,09,2010-09,34,34,female,6
2010,09,2010-09,34,34,male,0
2010,09,2010-09,36,36,female,6
2010,09,2010-09,36,36,male,6
2010,09,2010-09,37,37,female,6
2010,09,2010-09,37,37,male,0
2010,09,2010-09,38,38,female,0
2010,09,2010-09,38,38,male,6
2010,09,2010-09,39,39,male,9
2010,09,2010-09,40,40,female,0
2010,09,2010-09,40,40,male,0
2010,09,2010-09,41,41,female,6
2010,09,2010-09,42,42,female,6
2010,09,2010-09,42,42,male,0
2010,09,2010-09,44,44,female,0
2010,09,2010-09,44,44,male,6
2010,09,2010-09,45,45,female,6
2010,09,2010-09,45,45,male,0
2010,09,2010-09,46,46,female,0
2010,09,2010-09,46,46,male,9
2010,09,2010-09,47,47,female,6
2010,09,2010-09,47,47,male,9
2010,09,2010-09,48,48,female,0
2010,09,2010-09,48,48,male,6
2010,09,2010-09,49,49,female,9
2010,09,2010-09,49,49,male,9
2010,09,2010-09,50,50,female,6
2010,09,2010-09,50,50,male,9
2010,09,2010-09,51,51,female,0
2010,09,2010-09,51,51,male,9
2010,09,2010-09,52,52,female,0
2010,09,2010-09,52,52,male,9
2010,09,2010-09,53,53,female,6
2010,09,2010-09,53,53,male,0
2010,09,2010-09,54,54,female,9
2010,09,2010-09,54,54,male,9
2010,09,2010-09,55,55,female,9
2010,09,2010-09,55,55,male,12
2010,09,2010-09,56,56,female,9
2010,09,2010-09,56,56,male,15
2010,09,2010-09,57,57,female,6
2010,09,2010-09,57,57,male,12
2010,09,2010-09,58,58,female,9
2010,09,2010-09,58,58,male,15
2010,09,2010-09,59,59,female,6
2010,09,2010-09,59,59,male,9
2010,09,2010-09,60,60,female,9
2010,09,2010-09,60,60,male,15
2010,09,2010-09,61,61,female,15
2010,09,2010-09,61,61,male,15
2010,09,2010-09,62,62,female,15
2010,09,2010-09,62,62,male,21
2010,09,2010-09,63,63,female,18
2010,09,2010-09,63,63,male,24
2010,09,2010-09,64,64,female,12
2010,09,2010-09,64,64,male,21
2010,09,2010-09,65,65,female,15
2010,09,2010-09,65,65,male,21
2010,09,2010-09,66,66,female,9
2010,09,2010-09,66,66,male,24
2010,09,2010-09,67,67,female,15
2010,09,2010-09,67,67,male,18
2010,09,2010-09,68,68,female,12
2010,09,2010-09,68,68,male,30
2010,09,2010-09,69,69,female,15
2010,09,2010-09,69,69,male,27
2010,09,2010-09,70,70,female,27
2010,09,2010-09,70,70,male,24
2010,09,2010-09,71,71,female,21
2010,09,2010-09,71,71,male,21
2010,09,2010-09,72,72,female,15
2010,09,2010-09,72,72,male,27
2010,09,2010-09,73,73,female,9
2010,09,2010-09,73,73,male,27
2010,09,2010-09,74,74,female,21
2010,09,2010-09,74,74,male,30
2010,09,2010-09,75,75,female,18
2010,09,2010-09,75,75,male,24
2010,09,2010-09,76,76,female,24
2010,09,2010-09,76,76,male,33
2010,09,2010-09,77,77,female,21
2010,09,2010-09,77,77,male,30
2010,09,2010-09,78,78,female,39
2010,09,2010-09,78,78,male,30
2010,09,2010-09,79,79,female,18
2010,09,2010-09,79,79,male,36
2010,09,2010-09,80,80,female,30
2010,09,2010-09,80,80,male,36
2010,09,2010-09,81,81,female,27
2010,09,2010-09,81,81,male,39
2010,09,2010-09,82,82,female,33
2010,09,2010-09,82,82,male,51
2010,09,2010-09,83,83,female,45
2010,09,2010-09,83,83,male,33
2010,09,2010-09,84,84,female,60
2010,09,2010-09,84,84,male,48
2010,09,2010-09,85,85,female,57
2010,09,2010-09,85,85,male,33
2010,09,2010-09,86,86,female,45
2010,09,2010-09,86,86,male,39
2010,09,2010-09,87,87,female,45
2010,09,2010-09,87,87,male,36
2010,09,2010-09,88,88,female,51
2010,09,2010-09,88,88,male,42
2010,09,2010-09,89,89,female,45
2010,09,2010-09,89,89,male,27
2010,09,2010-09,90,90,female,45
2010,09,2010-09,90,90,male,33
2010,09,2010-09,91,91,female,39
2010,09,2010-09,91,91,male,21
2010,09,2010-09,92,92,female,33
2010,09,2010-09,92,92,male,15
2010,09,2010-09,93,93,female,33
2010,09,2010-09,93,93,male,18
2010,09,2010-09,94,94,female,27
2010,09,2010-09,94,94,male,12
2010,09,2010-09,95,95+,female,90
2010,09,2010-09,95,95+,male,33
2010,10,2010-10,0,0,female,15
2010,10,2010-10,0,0,male,15
2010,10,2010-10,1,1,female,0
2010,10,2010-10,2,2,female,0
2010,10,2010-10,2,2,male,6
2010,10,2010-10,3,3,male,6
2010,10,2010-10,4,4,male,0
2010,10,2010-10,12,12,female,0
2010,10,2010-10,12,12,male,0
2010,10,2010-10,13,13,female,0
2010,10,2010-10,13,13,male,0
2010,10,2010-10,14,14,female,0
2010,10,2010-10,14,14,male,6
2010,10,2010-10,15,15,male,0
2010,10,2010-10,16,16,female,6
2010,10,2010-10,16,16,male,0
2010,10,2010-10,17,17,female,0
2010,10,2010-10,17,17,male,0
2010,10,2010-10,18,18,female,0
2010,10,2010-10,18,18,male,0
2010,10,2010-10,19,19,female,0
2010,10,2010-10,19,19,male,0
2010,10,2010-10,20,20,female,0
2010,10,2010-10,20,20,male,6
2010,10,2010-10,21,21,female,6
2010,10,2010-10,21,21,male,6
2010,10,2010-10,23,23,male,0
2010,10,2010-10,24,24,female,0
2010,10,2010-10,24,24,male,6
2010,10,2010-10,25,25,female,0
2010,10,2010-10,25,25,male,0
2010,10,2010-10,26,26,female,6
2010,10,2010-10,26,26,male,0
2010,10,2010-10,27,27,female,6
2010,10,2010-10,27,27,male,0
2010,10,2010-10,28,28,female,0
2010,10,2010-10,28,28,male,6
2010,10,2010-10,29,29,male,0
2010,10,2010-10,30,30,male,0
2010,10,2010-10,31,31,male,0
2010,10,2010-10,32,32,female,0
2010,10,2010-10,32,32,male,0
2010,10,2010-10,34,34,male,6
2010,10,2010-10,35,35,female,0
2010,10,2010-10,35,35,male,6
2010,10,2010-10,36,36,male,0
2010,10,2010-10,37,37,female,0
2010,10,2010-10,37,37,male,6
2010,10,2010-10,38,38,female,6
2010,10,2010-10,38,38,male,6
2010,10,2010-10,39,39,female,6
2010,10,2010-10,39,39,male,0
2010,10,2010-10,40,40,female,6
2010,10,2010-10,40,40,male,0
2010,10,2010-10,41,41,female,0
2010,10,2010-10,41,41,male,0
2010,10,2010-10,42,42,female,6
2010,10,2010-10,42,42,male,9
2010,10,2010-10,43,43,female,9
2010,10,2010-10,43,43,male,0
